sdr_orig_rounded,mean,std,Model,Duration,Metric
3.0,0.8317053079605101,0.6350484858355632,Baseline,1.0,delta_pesq
3.0,0.8850608110427857,0.6190315779859915,Dynamic,1.0,delta_pesq
3.0,0.8075663566589355,0.4161346885450487,ML1,1.0,delta_pesq
3.0,1.127597403526306,0.44458649678436424,ML2,1.0,delta_pesq
