sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,67.18693150281906,7.665356159806586,Baseline,4.0,processing_time
3.0,86.44235597848892,7.789723792954574,Baseline,4.0,processing_time
5.0,94.67959905862809,7.6223860564122665,Baseline,4.0,processing_time
7.0,100.81821057796479,8.18181307152151,Baseline,4.0,processing_time
1.0,57.84230799674988,5.802768682053959,Dynamic,4.0,processing_time
3.0,74.2099557518959,6.56365276477416,Dynamic,4.0,processing_time
5.0,78.26758199930191,5.393795093496902,Dynamic,4.0,processing_time
7.0,82.28913156986236,5.256662692931186,Dynamic,4.0,processing_time
1.0,2.1201892137527465,0.19961153268838694,ML1,4.0,processing_time
3.0,2.0473307847976683,0.19148665278901308,ML1,4.0,processing_time
5.0,2.0411895632743837,0.1915740112939514,ML1,4.0,processing_time
7.0,2.024114727973938,0.18509343072500142,ML1,4.0,processing_time
1.0,37.97441654205322,4.432792732854345,ML2,4.0,processing_time
3.0,48.19194350242615,4.7299191303529176,ML2,4.0,processing_time
5.0,52.39228811264038,4.438946148183136,ML2,4.0,processing_time
7.0,53.76650652885437,4.648648873936146,ML2,4.0,processing_time
