sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,1.8034959316253663,0.38596291775622765,Baseline,1.0,processing_time
3.0,2.4746147990226746,0.5015832622331974,Baseline,1.0,processing_time
5.0,2.7252044558525084,0.4944683188350877,Baseline,1.0,processing_time
7.0,2.874465262889862,0.4197666276128941,Baseline,1.0,processing_time
1.0,1.7732092499732972,0.31443073986921355,Dynamic,1.0,processing_time
3.0,2.3672349572181703,0.3832777211685054,Dynamic,1.0,processing_time
5.0,2.5524221062660217,0.3721634198541356,Dynamic,1.0,processing_time
7.0,2.6675543546676637,0.3135036213465081,Dynamic,1.0,processing_time
1.0,0.5493353962898254,0.20281167860805277,ML1,1.0,processing_time
3.0,0.49240038394927976,0.030767321049029933,ML1,1.0,processing_time
5.0,0.5079509735107421,0.03394196049693564,ML1,1.0,processing_time
7.0,0.5043126106262207,0.02827330318259607,ML1,1.0,processing_time
1.0,1.7389602422714234,0.4385560390143693,ML2,1.0,processing_time
3.0,2.1777087688446044,0.3706641583167639,ML2,1.0,processing_time
5.0,2.337524962425232,0.3609696083252986,ML2,1.0,processing_time
7.0,2.5002265214920043,0.33347805812055276,ML2,1.0,processing_time
