sdr_orig_rounded,mean,std,Model,Duration,Metric
2.0,0.6304959416389465,0.26118782088791803,Baseline,4.0,delta_pesq
4.0,1.3829542458057404,0.4559385139210821,Baseline,4.0,delta_pesq
6.0,1.8303335666656495,0.4872957634149242,Baseline,4.0,delta_pesq
8.0,2.0059002101421357,0.32935512642820336,Baseline,4.0,delta_pesq
2.0,0.6503410339355469,0.2741034642393157,Dynamic,4.0,delta_pesq
4.0,1.399463850259781,0.45909264996603777,Dynamic,4.0,delta_pesq
6.0,1.8899462580680848,0.4034418378072708,Dynamic,4.0,delta_pesq
8.0,2.006767863035202,0.297219435292646,Dynamic,4.0,delta_pesq
2.0,0.5427843749523162,0.18753914620007778,ML1,4.0,delta_pesq
4.0,0.6769971489906311,0.19397796072101156,ML1,4.0,delta_pesq
6.0,0.808989691734314,0.15749173917595455,ML1,4.0,delta_pesq
8.0,0.8294001042842865,0.1778023306051928,ML1,4.0,delta_pesq
2.0,0.6975070595741272,0.21414499985539395,ML2,4.0,delta_pesq
4.0,1.4137984097003937,0.40262864495835576,ML2,4.0,delta_pesq
6.0,1.905881690979004,0.3361337577014387,ML2,4.0,delta_pesq
8.0,1.9813655316829681,0.3659274867187392,ML2,4.0,delta_pesq
