sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,63.16910722255707,11.207063182484445,Baseline,4.0,processing_time
3.0,82.69427697658539,12.240406658242026,Baseline,4.0,processing_time
5.0,89.59483865499496,11.939068673172661,Baseline,4.0,processing_time
7.0,95.07729389667512,10.181378777123452,Baseline,4.0,processing_time
1.0,53.85604070425033,7.917147235414678,Dynamic,4.0,processing_time
3.0,69.58141106367111,9.683154316621508,Dynamic,4.0,processing_time
5.0,78.69076746702194,8.75530412867999,Dynamic,4.0,processing_time
7.0,80.29902555942536,8.318468890623569,Dynamic,4.0,processing_time
1.0,2.2138888239860535,0.16125408756580817,ML1,4.0,processing_time
3.0,2.1152916669845583,0.18591007751081967,ML1,4.0,processing_time
5.0,2.191637969017029,0.19970157957460125,ML1,4.0,processing_time
7.0,2.0965630412101746,0.1468212587166979,ML1,4.0,processing_time
1.0,40.58227405548096,6.316400527653292,ML2,4.0,processing_time
3.0,48.656280767917636,6.813448384560284,ML2,4.0,processing_time
5.0,51.715285778045654,6.746279906252537,ML2,4.0,processing_time
7.0,53.96630682945251,5.653691429624164,ML2,4.0,processing_time
