sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,0.3064315140247345,0.1454988487204482,Baseline,4.0,delta_pesq
3.0,1.0827218294143677,0.3411036666186452,Baseline,4.0,delta_pesq
5.0,1.6200525522232057,0.3931485418841285,Baseline,4.0,delta_pesq
7.0,1.8550791800022126,0.36410686564056444,Baseline,4.0,delta_pesq
1.0,0.2974886119365692,0.14335298670172023,Dynamic,4.0,delta_pesq
3.0,1.0749689161777496,0.34051508429162297,Dynamic,4.0,delta_pesq
5.0,1.6102584719657898,0.3849832754250567,Dynamic,4.0,delta_pesq
7.0,1.8589196264743806,0.37312264787034294,Dynamic,4.0,delta_pesq
1.0,0.5297577679157257,0.12983677297911425,ML1,4.0,delta_pesq
3.0,0.7469768166542053,0.195111291930602,ML1,4.0,delta_pesq
5.0,0.8402852058410645,0.22570806188148262,ML1,4.0,delta_pesq
7.0,0.8438271939754486,0.2317000145987375,ML1,4.0,delta_pesq
1.0,0.33063766956329343,0.13933365156814784,ML2,4.0,delta_pesq
3.0,1.0831837832927704,0.2827796995793252,ML2,4.0,delta_pesq
5.0,1.5676283717155457,0.2944682347421354,ML2,4.0,delta_pesq
7.0,1.7724285542964935,0.293722945555847,ML2,4.0,delta_pesq
