sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,72.03391032218933,10.086361900308516,Baseline,4.0,processing_time
3.0,92.09338040351868,11.148225953848419,Baseline,4.0,processing_time
5.0,97.20129148960113,9.841708790731131,Baseline,4.0,processing_time
7.0,98.13077466487884,8.91262257400156,Baseline,4.0,processing_time
1.0,55.00063835382461,7.041581053980215,Dynamic,4.0,processing_time
3.0,70.35990597009659,8.107067918485102,Dynamic,4.0,processing_time
5.0,76.9024710893631,7.593152595021454,Dynamic,4.0,processing_time
7.0,93.20554661750793,13.498754102506995,Dynamic,4.0,processing_time
1.0,2.0041637897491453,0.18772475076993433,ML1,4.0,processing_time
3.0,1.9026664972305298,0.09208968270555445,ML1,4.0,processing_time
5.0,1.9370962381362915,0.14390576966459426,ML1,4.0,processing_time
7.0,2.019269955158234,0.20536163245495065,ML1,4.0,processing_time
1.0,36.825443816185,5.140853601558073,ML2,4.0,processing_time
3.0,47.01257078647613,5.863024503683117,ML2,4.0,processing_time
5.0,52.09027647972107,6.209529130595137,ML2,4.0,processing_time
7.0,52.92875249385834,5.3938048862765475,ML2,4.0,processing_time
