sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,0.2838127017021179,0.16334142680624034,Baseline,4.0,delta_pesq
3.0,0.9978599488735199,0.41365433803520224,Baseline,4.0,delta_pesq
5.0,1.5679101467132566,0.37781768533064697,Baseline,4.0,delta_pesq
7.0,1.8088440358638764,0.29080742811388577,Baseline,4.0,delta_pesq
1.0,0.2713947772979736,0.1515747036499061,Dynamic,4.0,delta_pesq
3.0,1.0066032648086547,0.4217311773743206,Dynamic,4.0,delta_pesq
5.0,1.5671221137046814,0.41463481989696993,Dynamic,4.0,delta_pesq
7.0,1.821046954393387,0.27141114315167875,Dynamic,4.0,delta_pesq
1.0,0.5152132153511048,0.15570163541873933,ML1,4.0,delta_pesq
3.0,0.696658319234848,0.19774171158365503,ML1,4.0,delta_pesq
5.0,0.8103166282176971,0.2111183086105157,ML1,4.0,delta_pesq
7.0,0.854946082830429,0.19582524884344826,ML1,4.0,delta_pesq
1.0,0.3338102698326111,0.1782767422898543,ML2,4.0,delta_pesq
3.0,1.0910593628883363,0.39602752658290863,ML2,4.0,delta_pesq
5.0,1.6285298228263856,0.3322723063187502,ML2,4.0,delta_pesq
7.0,1.7971206486225129,0.28095169958898736,ML2,4.0,delta_pesq
