sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,4.819719354329807,1.1444564983160785,Baseline,4.0,delta_sdr
3.0,6.942047768895063,1.505071803030437,Baseline,4.0,delta_sdr
5.0,7.3464254688484205,1.9389792923236744,Baseline,4.0,delta_sdr
7.0,7.454921944471264,2.2321284410927915,Baseline,4.0,delta_sdr
1.0,4.60520402677957,1.0253359190116962,Dynamic,4.0,delta_sdr
3.0,7.059901041536013,1.5387914948401362,Dynamic,4.0,delta_sdr
5.0,7.473414823480785,1.9072828160751636,Dynamic,4.0,delta_sdr
7.0,7.634464662707359,2.1194045667810495,Dynamic,4.0,delta_sdr
1.0,3.9745611376565693,0.8673231742000174,ML1,4.0,delta_sdr
3.0,5.7231785547879355,1.1090456498311632,ML1,4.0,delta_sdr
5.0,5.916589746745184,1.150392585928733,ML1,4.0,delta_sdr
7.0,5.8283470126371295,1.0913867773648374,ML1,4.0,delta_sdr
1.0,4.6022399306514234,0.9570523923098498,ML2,4.0,delta_sdr
3.0,7.366003328149098,1.6147256499946747,ML2,4.0,delta_sdr
5.0,8.004434519725118,1.9178316908807564,ML2,4.0,delta_sdr
7.0,8.29591542848265,2.136466134971587,ML2,4.0,delta_sdr
