sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,0.22071657180786133,0.09831685271114718,Baseline,4.0,delta_pesq
3.0,0.8620945870876312,0.2947140693094052,Baseline,4.0,delta_pesq
5.0,1.460588663816452,0.34674060172128657,Baseline,4.0,delta_pesq
7.0,1.7700747430324555,0.40867704848888325,Baseline,4.0,delta_pesq
1.0,0.22081724405288697,0.10568551625047552,Dynamic,4.0,delta_pesq
3.0,0.9162613570690155,0.3066031357659984,Dynamic,4.0,delta_pesq
5.0,1.4734155356884002,0.3243908152198066,Dynamic,4.0,delta_pesq
7.0,1.7895661771297455,0.39313528924056085,Dynamic,4.0,delta_pesq
1.0,0.4801666557788849,0.1902379108089318,ML1,4.0,delta_pesq
3.0,0.6649036347866059,0.2853620808913136,ML1,4.0,delta_pesq
5.0,0.7549750566482544,0.21216016611904487,ML1,4.0,delta_pesq
7.0,0.7974379479885101,0.24468416633263132,ML1,4.0,delta_pesq
1.0,0.27501330971717836,0.13266633434988612,ML2,4.0,delta_pesq
3.0,0.9719379544258118,0.2786901079690765,ML2,4.0,delta_pesq
5.0,1.5079903781414032,0.3073207659405912,ML2,4.0,delta_pesq
7.0,1.7966228306293488,0.3705164255309285,ML2,4.0,delta_pesq
