sdr_orig_rounded,mean,std,Model,Duration,Metric
2.0,75.92933784723282,12.002121995035777,Baseline,4.0,processing_time
4.0,88.55987681150437,11.803131869645474,Baseline,4.0,processing_time
6.0,94.99284218549728,11.10600251277677,Baseline,4.0,processing_time
8.0,98.65143797397613,10.14876763723759,Baseline,4.0,processing_time
2.0,62.22587864398956,8.836618478188084,Dynamic,4.0,processing_time
4.0,71.35674303770065,8.785552483848539,Dynamic,4.0,processing_time
6.0,76.10348017215729,7.859208216095246,Dynamic,4.0,processing_time
8.0,78.5257358789444,7.34617635382407,Dynamic,4.0,processing_time
2.0,1.8672897458076476,0.07106685960864424,ML1,4.0,processing_time
4.0,1.8534098505973815,0.009585662246848843,ML1,4.0,processing_time
6.0,1.849493145942688,0.0030126341526900456,ML1,4.0,processing_time
8.0,1.8508001208305358,0.004605115535783699,ML1,4.0,processing_time
2.0,43.51578426361084,6.441699305872664,ML2,4.0,processing_time
4.0,50.80971627235412,6.622134666474807,ML2,4.0,processing_time
6.0,53.70581811666489,6.452984613049243,ML2,4.0,processing_time
8.0,52.29673360586166,5.83010000867765,ML2,4.0,processing_time
