sdr_orig_rounded,mean,std,Model,Duration,Metric
2.0,72.40273171663284,9.309068212189702,Baseline,4.0,processing_time
4.0,83.8439606666565,8.95106510232576,Baseline,4.0,processing_time
6.0,91.1489904999733,9.195173005816883,Baseline,4.0,processing_time
8.0,93.46136906147004,8.398388838124237,Baseline,4.0,processing_time
2.0,61.40653557777405,7.3880041715913425,Dynamic,4.0,processing_time
4.0,70.17556810379028,7.115034049063101,Dynamic,4.0,processing_time
6.0,74.5271726846695,6.36225295255051,Dynamic,4.0,processing_time
8.0,77.41176581382751,6.267392130354652,Dynamic,4.0,processing_time
2.0,1.8407163262367248,0.07018356487744742,ML1,4.0,processing_time
4.0,1.826400101184845,0.011151709866123375,ML1,4.0,processing_time
6.0,1.8235751509666442,0.003325644019697623,ML1,4.0,processing_time
8.0,1.8245301485061645,0.002756068961479702,ML1,4.0,processing_time
2.0,42.60486147403717,5.533618900433232,ML2,4.0,processing_time
4.0,48.58902742862701,5.5563125200033685,ML2,4.0,processing_time
6.0,51.30744968652725,5.300248478075678,ML2,4.0,processing_time
8.0,52.6591159582138,5.100639266766262,ML2,4.0,processing_time
