sdr_orig_rounded,mean,std,Model,Duration,Metric
2.0,0.6068269968032837,0.2823267929611802,Baseline,4.0,delta_pesq
4.0,1.3118984818458557,0.480587002421067,Baseline,4.0,delta_pesq
6.0,1.7097001314163207,0.3309200066609727,Baseline,4.0,delta_pesq
8.0,1.807661920785904,0.2842155336902904,Baseline,4.0,delta_pesq
2.0,0.6163847863674163,0.3137652010474288,Dynamic,4.0,delta_pesq
4.0,1.3111689329147338,0.4509599422886419,Dynamic,4.0,delta_pesq
6.0,1.7297631978988648,0.3374531692064758,Dynamic,4.0,delta_pesq
8.0,1.828177171945572,0.2738142598790723,Dynamic,4.0,delta_pesq
2.0,0.6329555511474609,0.18224863908051706,ML1,4.0,delta_pesq
4.0,0.7705629944801331,0.2094883615200112,ML1,4.0,delta_pesq
6.0,0.8547416448593139,0.19263415691238617,ML1,4.0,delta_pesq
8.0,0.8515405237674714,0.18330921294129815,ML1,4.0,delta_pesq
2.0,0.7094049274921417,0.32334208542035875,ML2,4.0,delta_pesq
4.0,1.4180812954902648,0.3969010041624699,ML2,4.0,delta_pesq
6.0,1.7454951882362366,0.29929241906048226,ML2,4.0,delta_pesq
8.0,1.8234782874584199,0.2901090383886836,ML2,4.0,delta_pesq
