sdr_orig_rounded,mean,std,Model,Duration,Metric
3.0,9.481374897111074,,Baseline,1.0,delta_sdr
3.0,9.683934498965616,,Dynamic,1.0,delta_sdr
3.0,7.233110605572264,,ML1,1.0,delta_sdr
3.0,7.635378638626429,,ML2,1.0,delta_sdr
