sdr_orig_rounded,mean,std,Model,Duration,Metric
2.0,75.41066864728927,11.343499557112489,Baseline,4.0,processing_time
4.0,87.57464872598648,11.453685459812519,Baseline,4.0,processing_time
6.0,93.54262603521349,11.201365759772589,Baseline,4.0,processing_time
8.0,96.78772649765014,10.787916462894236,Baseline,4.0,processing_time
2.0,63.002715861797334,8.538220508632257,Dynamic,4.0,processing_time
4.0,72.68992995023727,8.649812083387136,Dynamic,4.0,processing_time
6.0,77.32421200275421,8.200987727446893,Dynamic,4.0,processing_time
8.0,79.32634913921356,7.858286890237013,Dynamic,4.0,processing_time
2.0,1.8408023238182067,0.0709901538049642,ML1,4.0,processing_time
4.0,1.8220298051834107,0.0024943476004150177,ML1,4.0,processing_time
6.0,1.8208288431167603,0.0033055473183835012,ML1,4.0,processing_time
8.0,1.8216010451316833,0.002744238228242242,ML1,4.0,processing_time
2.0,43.31161897182464,6.191405618179015,ML2,4.0,processing_time
4.0,49.64420752525329,6.678716332879784,ML2,4.0,processing_time
6.0,52.26604377031326,6.480099287138561,ML2,4.0,processing_time
8.0,56.76877759695053,6.72074694527051,ML2,4.0,processing_time
