sdr_orig_rounded,mean,std,Model,Duration,Metric
1.0,1.9295209207032855,0.44519094912356716,Baseline,1.0,processing_time
3.0,2.535973335567274,0.7855187156881019,Baseline,1.0,processing_time
5.0,2.8057510225396407,0.8860756758692283,Baseline,1.0,processing_time
7.0,2.9259667647512337,0.9510789030451993,Baseline,1.0,processing_time
1.0,1.9294847689176862,0.3756091591203873,Dynamic,1.0,processing_time
3.0,2.4553012220483077,0.6311596977011011,Dynamic,1.0,processing_time
5.0,2.7778318681214986,0.7730348566208453,Dynamic,1.0,processing_time
7.0,2.7286537070023384,0.7737630923409119,Dynamic,1.0,processing_time
1.0,0.6852375080710963,0.16292936708788466,ML1,1.0,processing_time
3.0,0.6728572845458984,0.04972558662049577,ML1,1.0,processing_time
5.0,0.6990337999243486,0.050559957731009485,ML1,1.0,processing_time
7.0,0.6954128616734555,0.06644860905610436,ML1,1.0,processing_time
1.0,2.228684764159353,0.381131536703818,ML2,1.0,processing_time
3.0,2.6872637773814954,0.6665684779120853,ML2,1.0,processing_time
5.0,2.9016687117124857,0.7616839322306024,ML2,1.0,processing_time
7.0,2.970112788049798,0.8098286633965608,ML2,1.0,processing_time
